weak_label,latitude,longitude,brightness,scan,track,bright_t31,frp,distance_to_nearest_industry_km,distance_log1p_km,month,dayofyear,hour,is_day,facility_present,confidence,type,nearest_facility_id,nearest_facility_type,nearest_facility_name,status,coordinate_accuracy,acq_date,acq_time
industrial,24.71347,74.67134,301.36,0.41,0.37,288.56,0.99,0.1617887233726049,0.14996082035997393,11,325,20.633333333333333,0,1,n,2,P100000124013,cement,NuvoVistas Corporation Chittaurgarh Cement Plant,operating,exact,2025-11-21,2038
industrial,19.78819,79.14607,304.72,0.48,0.4,294.31,0.95,0.4071170531259084,0.3415429680804781,11,309,20.65,0,1,n,2,P100000124062,cement,UltraTech Cement Chandrapur Cement Plant,operating,exact,2025-11-05,2039
industrial,20.96484,86.05024,338.13,0.45,0.39,304.98,2.73,0.5123237042888554,0.4136473449814499,4,93,7.25,1,1,n,2,L100000102459,coal_power,Duburi Steel power station,operating,exact,2025-04-03,715
industrial,20.51492,85.72495,303.42,0.39,0.44,291.18,0.54,0.2205667415750463,0.1993152931534352,10,294,20.316666666666666,0,1,n,2,L100000102457,coal_power,Cuttack Works power station,operating,exact,2025-10-21,2019
industrial,23.43166,68.71364,298.66,0.36,0.58,287.04,0.62,0.3572768341904131,0.30548036460846834,1,12,21.733333333333334,0,1,n,2,P100000124072,cement,UltraTech Cement Sewagram Cement Plant,operating,exact,2025-01-12,2144
industrial,18.68503,73.04044,335.72,0.5,0.49,305.29,6.79,0.4048886611928972,0.3399580549431175,4,107,7.883333333333333,1,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-04-17,753
industrial,11.80955,77.92261,304.18,0.4,0.44,292.41,1.18,0.615387687786842,0.4795749822233607,11,311,20.05,0,1,n,2,L100000102560,coal_power,Mettur Siscol power station,operating,exact,2025-11-07,2003
industrial,21.39132,81.64494,301.4,0.49,0.65,288.47,1.59,0.1462689492602467,0.13651227597664514,11,318,19.483333333333334,0,1,n,2,L100000102183,coal_power,Siltara SKS power station,operating,exact,2025-11-14,1929
industrial,21.67115,82.08186,309.01,0.58,0.52,292.01,2.13,0.1996068230776039,0.1819938556704761,10,296,19.7,0,1,n,2,L100000105017,coal_power,Ambuja Cements Limited power station,operating,exact,2025-10-23,1942
industrial,24.59642,80.86138,297.59,0.47,0.4,286.75,0.66,0.3284643027885971,0.28402361554327943,12,348,20.116666666666667,0,1,n,2,P100000123900,cement,Birla Corporation Satna Cement Plant,operating,exact,2025-12-14,2007
industrial,17.60933,83.20274,311.2,0.39,0.44,295.74,1.62,0.6941669842707859,0.5271911653214667,2,43,20.4,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-02-12,2024
industrial,24.01004,80.53112,308.22,0.39,0.36,294.39,0.7,0.1595735900158366,0.14805234272480394,5,123,20.366666666666667,0,1,n,2,P100000123982,cement,ACC Ametha Cement Plant,operating,exact,2025-05-03,2022
industrial,19.91871,79.11397,304.01,0.38,0.59,292.12,0.95,0.0822751317375001,0.07906542881900411,2,41,21.016666666666666,0,1,n,2,P100000123978,cement,ACC Cementnagar Cement Plant,operating,exact,2025-02-10,2101
industrial,20.88885,84.98261,311.14,0.53,0.42,289.65,2.53,0.8976399394131264,0.6406109769296289,1,6,20.266666666666666,0,1,n,2,L100000102444,coal_power,Angul Steel power station,operating,exact,2025-01-06,2016
industrial,20.80783,85.25832,330.87,0.42,0.38,303.91,4.86,0.5362430082188887,0.42933983068767834,10,290,7.416666666666667,1,1,l,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-10-17,725
industrial,18.68265,73.03529,313.23,0.42,0.45,294.38,3.28,0.2878016261734891,0.2529365988742852,11,334,21.183333333333334,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-11-30,2111
industrial,21.36538,81.6801,309.42,0.42,0.45,291.95,1.78,0.9794864033996106,0.6828374188360437,2,37,20.583333333333332,0,1,n,2,L100000102184,coal_power,Siltara Works power station,operating,exact,2025-02-06,2035
industrial,23.68105,86.08936,299.81,0.34,0.56,287.77,1.23,0.6514469186384976,0.501651824029408,11,329,19.366666666666667,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-11-25,1922
industrial,23.55923,87.24071,304.64,0.37,0.58,293.64,1.61,0.8186048892738065,0.5980696627883041,3,84,19.2,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-03-25,1912
industrial,22.40128,69.01947,301.35,0.39,0.44,290.78,0.41,0.0682240903126894,0.0659975409185227,12,362,20.766666666666666,0,1,n,2,P100000124132,cement,Tata Chemicals Mithapur Cement Plant,operating,exact,2025-12-28,2046
industrial,15.17459,76.37576,304.99,0.39,0.37,290.13,2.15,0.584055507685897,0.4599883355092475,9,267,20.45,0,1,n,2,L100000102295,coal_power,Danapuram BMM power station,operating,exact,2025-09-24,2027
industrial,21.6802,84.0388,329.05,0.44,0.63,301.79,3.79,0.1885757720234962,0.17275576011781832,11,319,8.366666666666667,1,1,l,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-11-15,822
industrial,20.96334,86.05067,330.07,0.34,0.56,298.48,1.44,0.3474931401863322,0.29824593301724617,2,57,6.85,1,1,n,2,L100000102459,coal_power,Duburi Steel power station,operating,exact,2025-02-26,651
industrial,21.87613,83.4953,306.5,0.41,0.37,287.4,1.19,0.5240206869115888,0.42135203126129644,12,343,20.016666666666666,0,1,n,2,L100000102167,coal_power,Raigarh Ind Power power station,operating,exact,2025-12-09,2001
industrial,23.12048,70.08285,367.0,0.39,0.6,306.59,17.93,0.338069811870608,0.2912281366308568,5,150,7.816666666666666,1,1,h,2,L100000102214,coal_power,Kutch Welspun power station,operating,exact,2025-05-30,749
industrial,22.26485,75.13352,310.2,0.32,0.55,293.1,1.45,0.2367981946036176,0.21252593911808054,11,332,20.116666666666667,0,1,n,2,P100000124074,cement,UltraTech Cement Tonki Cement Plant,operating,exact,2025-11-28,2007
industrial,18.68474,73.03238,337.05,0.43,0.38,309.13,4.67,0.6495642886039674,0.5005111855277774,12,361,8.6,1,1,l,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-12-27,836
industrial,23.68242,86.09751,305.86,0.45,0.47,288.98,2.35,0.6076150248167068,0.47475172966562323,2,43,20.366666666666667,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-02-12,2022
industrial,22.00167,82.66927,303.93,0.34,0.56,292.21,1.02,0.2111861509664693,0.19160016949306577,3,67,19.533333333333335,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-03-08,1932
industrial,23.68484,86.09361,305.77,0.56,0.51,289.04,2.59,0.1340136808953015,0.12576326951435846,3,64,20.466666666666665,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-03-05,2028
industrial,17.14214,77.18266,307.53,0.49,0.4,296.88,1.41,0.6780472303468018,0.517630754458675,3,74,20.7,0,1,n,2,P100000124060,cement,UltraTech Cement Nrupathanga Cement Plant,operating,exact,2025-03-15,2042
industrial,15.17259,76.37856,307.83,0.53,0.42,291.98,1.36,0.2566739019222849,0.22846847027307482,5,129,20.216666666666665,0,1,n,2,L100000102295,coal_power,Danapuram BMM power station,operating,exact,2025-05-09,2013
industrial,27.66992,76.13457,296.11,0.46,0.39,284.31,1.03,0.59826803059535,0.4689205620622559,2,36,20.883333333333333,0,1,n,2,P100000124068,cement,UltraTech Cement Kotputli Cement Plant,operating,exact,2025-02-05,2053
industrial,24.6897,73.00397,310.62,0.41,0.45,290.91,1.26,0.2024037498439833,0.18432267808448538,12,339,21.266666666666666,0,1,n,2,P100000123961,cement,JK Lakshmi Cement Sirohi Cement Plant,operating,exact,2025-12-05,2116
industrial,22.26365,75.13297,308.66,0.38,0.59,293.21,1.34,0.3067966748071576,0.2675788562107461,6,152,21.333333333333332,0,1,n,2,P100000124074,cement,UltraTech Cement Tonki Cement Plant,operating,exact,2025-06-01,2120
industrial,20.80745,85.25689,330.83,0.38,0.36,295.92,2.13,0.3858645389123152,0.32632416071880865,1,7,19.95,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-01-07,1957
industrial,24.81985,73.0944,301.58,0.63,0.54,287.24,2.1,0.2791849305605016,0.24622310210588383,7,205,21.433333333333334,0,1,n,2,P100000124055,cement,UltraTech Cement Sirohi Cement Plant,operating,exact,2025-07-24,2126
industrial,11.80981,77.92407,311.6,0.44,0.38,296.15,1.29,0.6952064491912145,0.5278045323483957,4,112,20.533333333333335,0,1,n,2,L100000102560,coal_power,Mettur Siscol power station,operating,exact,2025-04-22,2032
industrial,22.00418,82.66821,309.41,0.47,0.39,290.32,2.58,0.1007805885146808,0.09601955406133889,6,155,20.383333333333333,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-06-04,2023
industrial,23.55939,87.23806,341.16,0.58,0.52,295.8,5.78,0.5660142509324125,0.4485336977394732,4,107,7.9,1,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-04-17,754
industrial,22.0034,82.66692,307.55,0.46,0.47,293.5,1.83,0.2047105315785696,0.18623931532813653,4,117,20.583333333333332,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-04-27,2035
industrial,19.78599,79.14857,313.53,0.39,0.44,292.42,1.62,0.0519333067843723,0.050629715713067194,11,314,20.75,0,1,n,2,P100000124062,cement,UltraTech Cement Chandrapur Cement Plant,operating,exact,2025-11-10,2045
industrial,19.7854,79.14585,305.03,0.48,0.4,292.07,1.1,0.3227649881699089,0.27972423380569017,11,325,20.65,0,1,n,2,P100000124062,cement,UltraTech Cement Chandrapur Cement Plant,operating,exact,2025-11-21,2039
industrial,11.80882,77.92204,307.92,0.41,0.37,296.98,1.87,0.6529631756498843,0.5025695413069482,2,49,20.216666666666665,0,1,n,2,L100000102560,coal_power,Mettur Siscol power station,operating,exact,2025-02-18,2013
industrial,17.60424,83.20336,338.01,0.38,0.36,301.56,3.12,0.7317338233764693,0.5491231166766994,10,289,7.716666666666667,1,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-10-16,743
industrial,22.78386,86.20599,306.09,0.59,0.53,293.25,3.08,0.722780551154709,0.543939585043493,10,288,20.516666666666666,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-10-15,2031
industrial,24.16758,80.69601,302.36,0.42,0.37,292.18,0.47,0.2767587872627299,0.24432466904609854,10,289,20.2,0,1,n,2,P100000124537,cement,RCCPL Maihar Cement Plant,operating,exact,2025-10-16,2012
industrial,17.61049,83.20203,308.67,0.39,0.59,290.1,1.08,0.7019443198275239,0.5317713150611284,12,362,20.783333333333335,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-12-28,2047
industrial,21.87661,83.49722,309.26,0.47,0.39,293.21,1.4,0.533542693314902,0.42758054462473694,2,34,19.85,0,1,n,2,L100000102167,coal_power,Raigarh Ind Power power station,operating,exact,2025-02-03,1951
industrial,23.49462,68.57936,299.23,0.44,0.62,287.99,0.87,0.4209163137838589,0.35130195489928284,12,337,21.9,0,1,n,2,P100000124124,cement,Sanghi Industries Hothiay Cement Plant,operating,exact,2025-12-03,2154
industrial,18.6804,73.03359,302.11,0.79,0.78,290.54,3.6,0.4976177197734534,0.4038756587848758,1,13,19.766666666666666,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-01-13,1946
industrial,23.49653,68.57644,308.89,0.55,0.51,297.1,3.02,0.2540339549436101,0.22636551915164935,5,135,21.65,0,1,n,2,P100000124124,cement,Sanghi Industries Hothiay Cement Plant,operating,exact,2025-05-15,2139
industrial,17.60859,83.20224,310.86,0.47,0.64,293.35,1.91,0.613438296593896,0.47836748981637855,4,95,20.8,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-04-05,2048
industrial,24.59651,80.86227,298.33,0.39,0.36,286.93,0.91,0.4196266142789498,0.3503938893454835,1,11,20.366666666666667,0,1,n,2,P100000123900,cement,Birla Corporation Satna Cement Plant,operating,exact,2025-01-11,2022
industrial,15.17261,76.37524,305.45,0.54,0.51,292.32,2.04,0.4697361565174609,0.3850828993189482,1,7,19.983333333333334,0,1,n,2,L100000102295,coal_power,Danapuram BMM power station,operating,exact,2025-01-07,1959
industrial,15.17267,76.37753,310.47,0.38,0.44,293.68,3.26,0.3049992827622374,0.26620249116702477,3,79,20.816666666666666,0,1,n,2,L100000102295,coal_power,Danapuram BMM power station,operating,exact,2025-03-20,2049
industrial,31.26036,76.92657,297.15,0.47,0.64,283.17,1.0,0.2577016759746741,0.2292859886411862,3,66,21.483333333333334,0,1,n,2,P100000123987,cement,Ambuja Cements Darlaghat Cement Plant,operating,exact,2025-03-07,2129
industrial,22.78773,86.20641,314.66,0.37,0.58,286.08,2.2,0.6530291091750813,0.5026094285901148,6,165,20.6,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-06-14,2036
industrial,21.3721,81.68468,301.98,0.39,0.44,290.74,0.92,0.1287384470896418,0.12110059056014878,11,322,19.9,0,1,n,2,L100000102184,coal_power,Siltara Works power station,operating,exact,2025-11-18,1954
industrial,24.76358,74.60913,317.41,0.39,0.36,291.48,1.74,0.1564695956844098,0.1453719124037874,5,138,20.7,0,1,n,2,L100000102178,coal_power,Rawan Cement power station,operating,exact,2025-05-18,2042
industrial,18.68321,73.03555,310.01,0.39,0.44,297.06,1.61,0.281311219165449,0.24788394357517238,2,59,20.4,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-02-28,2024
industrial,21.67169,82.07986,299.39,0.54,0.68,287.23,1.06,0.4070690856150183,0.3415088782878845,12,361,21.083333333333332,0,1,n,2,L100000105017,coal_power,Ambuja Cements Limited power station,operating,exact,2025-12-27,2105
industrial,23.5613,87.24042,326.04,0.55,0.42,285.4,2.98,0.7316034512039756,0.5490478296559913,1,19,19.533333333333335,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-01-19,1932
industrial,20.8352,70.69347,303.07,0.44,0.46,292.89,1.17,0.1210398420816505,0.1142566850120947,1,24,21.333333333333332,0,1,n,2,P100000123986,cement,Ambuja Cements Ambuja Nagar Cement Plant,operating,exact,2025-01-24,2120
industrial,21.68056,84.03745,301.67,0.4,0.37,289.31,1.23,0.3162290465988154,0.2747708653260937,3,65,20.166666666666668,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-03-06,2010
industrial,19.92175,79.11174,308.73,0.43,0.46,293.3,1.56,0.3390116218984397,0.2919317462071711,11,327,20.016666666666666,0,1,n,2,P100000123978,cement,ACC Cementnagar Cement Plant,operating,exact,2025-11-23,2001
industrial,17.60771,83.20493,304.58,0.45,0.63,291.12,1.88,0.8569721765108941,0.6189472992270318,11,313,19.4,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-11-09,1924
industrial,21.67641,84.03798,310.43,0.36,0.57,282.97,1.39,0.5545965280787166,0.4412160444901945,2,58,20.683333333333334,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-02-27,2041
industrial,23.98723,79.39174,303.05,0.46,0.39,284.03,1.35,0.3503452919647002,0.3003603315720049,6,177,20.183333333333334,0,1,n,2,P100000123939,cement,HeidelbergCement India Narsinghgarh Cement Plant,operating,exact,2025-06-26,2011
industrial,19.92196,79.11578,302.47,0.47,0.4,291.79,1.32,0.4153843597083634,0.34740112651255667,11,325,20.65,0,1,n,2,P100000123978,cement,ACC Cementnagar Cement Plant,operating,exact,2025-11-21,2039
industrial,26.25715,74.09566,305.9,0.34,0.56,287.73,0.66,0.1973190714687114,0.18008495034403582,7,205,21.433333333333334,0,1,n,2,P100000124637,cement,UltraTech Cement Pali Cement Plant,operating,exact,2025-07-24,2126
industrial,22.7871,86.19843,312.53,0.44,0.38,296.88,1.7,0.1735151255881445,0.1600036255212686,4,109,19.75,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-04-19,1945
industrial,24.9319,74.63509,298.37,0.39,0.6,285.64,0.87,0.1447923613905536,0.13522327679772586,12,349,21.483333333333334,0,1,n,2,P100000123901,cement,Birla Corporation Chanderia Cement Plant,operating,exact,2025-12-15,2129
industrial,21.23983,81.3851,306.5,0.39,0.36,289.92,0.67,0.2033096477521174,0.1850758001744713,12,358,20.35,0,1,n,2,P100000123979,cement,ACC Jamul Cement Plant,operating,exact,2025-12-24,2021
industrial,15.02437,78.01571,310.59,0.52,0.42,296.82,1.87,0.2074546563722409,0.18851455418090984,5,124,20.1,0,1,n,2,P100000124064,cement,UltraTech Cement Tadipatri Cement Plant,operating,exact,2025-05-04,2006
industrial,24.82032,73.09304,308.38,0.43,0.38,289.24,1.92,0.2399516972482773,0.21507242502619084,12,361,21.066666666666666,0,1,n,2,P100000124055,cement,UltraTech Cement Sirohi Cement Plant,operating,exact,2025-12-27,2104
industrial,21.67213,82.08256,301.93,0.57,0.52,288.06,1.35,0.1348237865771355,0.12647738476313677,1,8,19.65,0,1,n,2,P100000123989,cement,Ambuja Cements Rawan Cement Plant,operating,exact,2025-01-08,1939
industrial,15.02415,78.01472,319.54,0.4,0.44,297.68,2.43,0.1321392566129443,0.12410899042418654,2,42,20.716666666666665,0,1,n,2,P100000124064,cement,UltraTech Cement Tadipatri Cement Plant,operating,exact,2025-02-11,2043
industrial,20.91028,71.46023,314.06,0.48,0.4,294.23,1.79,0.0779526883304796,0.07506358314750397,11,334,21.183333333333334,0,1,n,2,P100000124067,cement,UltraTech Cement Amreli Cement Plant,operating,exact,2025-11-30,2111
industrial,22.0016,82.67056,305.06,0.71,0.75,291.12,1.62,0.2751881756468063,0.24309375646283568,5,126,21.116666666666667,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-05-06,2107
industrial,22.7889,86.20488,301.21,0.72,0.75,278.34,2.61,0.5225914538597021,0.42041378701444504,11,308,20.933333333333334,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-11-04,2056
industrial,20.90912,71.4586,308.04,0.53,0.5,293.4,1.38,0.2600179184762201,0.23112594187514207,11,331,20.45,0,1,n,2,P100000124067,cement,UltraTech Cement Amreli Cement Plant,operating,exact,2025-11-27,2027
industrial,24.69306,73.00397,302.64,0.4,0.6,292.6,0.74,0.3226677318366697,0.2796507060742552,1,2,21.516666666666666,0,1,n,2,P100000123961,cement,JK Lakshmi Cement Sirohi Cement Plant,operating,exact,2025-01-02,2131
industrial,24.76465,74.6067,312.03,0.37,0.58,295.95,1.91,0.3017565748576296,0.2637145638317764,5,140,20.066666666666666,0,1,n,2,L100000102178,coal_power,Rawan Cement power station,operating,exact,2025-05-20,2004
industrial,20.80838,85.25723,299.41,0.57,0.69,288.34,1.15,0.4375770688533152,0.36295910536758647,12,351,19.2,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-12-17,1912
industrial,23.55896,87.23221,314.48,0.53,0.42,288.77,1.86,0.3619586102263143,0.3089238182981028,2,33,20.15,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-02-02,2009
industrial,20.80832,85.25581,316.92,0.44,0.46,291.14,2.52,0.2970008532828193,0.26005456322369663,1,3,19.533333333333335,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-01-03,1932
industrial,22.78291,86.20284,309.05,0.33,0.55,291.68,0.77,0.5711626777592217,0.4518159043639522,2,57,19.316666666666666,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-02-26,1919
industrial,24.56542,81.0033,306.99,0.43,0.38,292.6,2.74,0.3109614086640003,0.2707607677838442,8,240,20.5,0,1,n,2,P100000124123,cement,Prism Johnson Mankahari Cement Plant,operating,exact,2025-08-28,2030
